employee_num,salary_effective_date,salary,salary_increase,starting_salary_flag
37027,2004-03-01,169318.7,0.03,N
37027,2005-03-01,174059.62,0.028,N
37027,2006-03-01,181196.07,0.041,N
37027,2007-03-01,189168.7,0.044,N
37027,2008-03-01,198627.13,0.05,N
37027,2009-03-01,202996.93,0.022,N
37027,2010-03-01,206244.88,0.016,N
37027,2011-03-01,212432.22,0.03,N
37027,2012-03-01,217318.17,0.023,N
37027,2013-03-01,220577.94,0.015,N
37027,2014-03-01,223886.61,0.015,N
37027,2015-03-01,229259.89,0.024,N
37027,2016-03-01,234991.38,0.025,N
37027,2017-03-01,242041.12,0.03,N
37027,2018-03-01,253175.02,0.046,N
10805,1999-01-01,145800,0,Y
10805,2000-03-01,153235.8,0.051,N
10805,2001-03-01,157986.11,0.031,N
10805,2002-03-01,160513.89,0.016,N
10805,2003-03-01,166131.87,0.035,N
10805,2004-03-01,170285.17,0.025,N
38061,1999-01-01,62280,0,Y
38061,2000-03-01,66701.88,0.071,N
38061,2001-03-01,68969.74,0.034,N
38061,2002-03-01,70004.29,0.015,N
38061,2003-03-01,73924.53,0.056,N
38061,2004-03-01,75846.57,0.026,N
38061,2005-03-01,78046.12,0.029,N
38061,2006-03-01,83587.39,0.071,N
38061,2007-03-01,88769.81,0.062,N
38061,2008-03-01,92498.14,0.042,N
38061,2009-03-01,96105.57,0.039,N
20900,1999-01-01,142200,0,Y
20900,2000-03-01,150305.4,0.057,N
20900,2001-03-01,153912.73,0.024,N
11085,1999-01-01,157050,0,Y
11085,2000-03-01,163803.15,0.043,N
11085,2001-03-01,167570.62,0.023,N
11085,2002-03-01,175949.15,0.05,N
11085,2003-03-01,181403.58,0.031,N
11085,2004-03-01,187571.3,0.034,N
11085,2005-03-01,191885.44,0.023,N
11085,2006-03-01,199944.63,0.042,N
11085,2007-03-01,209941.86,0.05,N
11085,2008-03-01,218759.42,0.042,N
11085,2009-03-01,224228.4,0.025,N
11085,2010-03-01,232524.85,0.037,N
29764,1999-01-01,136500,0,Y
29764,2000-03-01,136500,0,N
29764,2001-03-01,139230,0.02,N
29764,2002-03-01,143546.13,0.031,N
42863,1999-01-01,61560,0,Y
42863,2000-03-01,65068.92,0.057,N
39204,1999-01-01,62400,0,Y
39204,2000-03-01,65832,0.055,N
39204,2001-03-01,68201.95,0.036,N
39204,2002-03-01,70316.21,0.031,N
39204,2003-03-01,71792.85,0.021,N
39204,2004-03-01,73515.88,0.024,N
39204,2005-03-01,75353.78,0.025,N
39204,2006-03-01,81156.02,0.077,N
39204,2007-03-01,84402.26,0.04,N
39204,2008-03-01,90310.42,0.07,N
39204,2009-03-01,92658.49,0.026,N
39204,2010-03-01,95530.9,0.031,N
39204,2011-03-01,97250.46,0.018,N
39204,2012-03-01,102988.24,0.059,N
39204,2013-03-01,106283.86,0.032,N
39204,2014-03-01,107878.12,0.015,N
39204,2015-03-01,109064.78,0.011,N
34050,1999-01-01,55380,0,Y
34050,2000-03-01,58481.28,0.056,N
34050,2001-03-01,59943.31,0.025,N
34050,2002-03-01,61501.84,0.026,N
34050,2003-03-01,62485.87,0.016,N
34050,2004-03-01,64672.87,0.035,N
34050,2005-03-01,66160.35,0.023,N
34050,2006-03-01,69666.85,0.053,N
34050,2007-03-01,72871.52,0.046,N
34050,2008-03-01,76515.1,0.05,N
34050,2009-03-01,80034.79,0.046,N
39532,1999-01-01,139500,0,Y
39532,2000-03-01,146335.5,0.049,N
39532,2001-03-01,152627.93,0.043,N
19761,1999-01-01,58620,0,Y
19761,2000-03-01,62957.88,0.074,N
19761,2001-03-01,64594.78,0.026,N
19761,2002-03-01,67243.17,0.041,N
19761,2003-03-01,68251.82,0.015,N
19761,2004-03-01,69343.85,0.016,N
41196,1999-01-01,144600,0,Y
41196,2000-03-01,152697.6,0.056,N
41196,2001-03-01,156973.13,0.028,N
41196,2002-03-01,160897.46,0.025,N
41196,2003-03-01,165724.38,0.03,N
41196,2004-03-01,176496.47,0.065,N
41196,2005-03-01,183732.83,0.041,N
41196,2006-03-01,191082.14,0.04,N
41196,2007-03-01,199107.59,0.042,N
41196,2008-03-01,211850.47,0.064,N
41196,2009-03-01,214816.38,0.014,N
18527,1999-01-01,57480,0,Y
18527,2000-03-01,59894.16,0.042,N
35148,1999-01-01,54660,0,Y
35148,2000-03-01,56955.72,0.042,N
35148,2001-03-01,58835.26,0.033,N
35148,2002-03-01,60659.15,0.031,N
35148,2003-03-01,63874.09,0.053,N
35148,2004-03-01,66940.04,0.048,N
35148,2005-03-01,69082.12,0.032,N
35148,2006-03-01,72605.31,0.051,N
42797,1999-01-01,58920,0,Y
42797,2000-03-01,61866,0.05,N
42797,2001-03-01,63165.19,0.021,N
42797,2002-03-01,65944.45,0.044,N
42797,2003-03-01,67131.45,0.018,N
5013,1999-01-01,56040,0,Y
5013,2000-03-01,58954.08,0.052,N
5013,2001-03-01,61076.43,0.036,N
5013,2002-03-01,62664.41,0.026,N
5013,2003-03-01,64732.34,0.033,N
5013,2004-03-01,65962.25,0.019,N
5013,2005-03-01,68600.74,0.04,N
3748,1999-01-01,62760,0,Y
3748,2000-03-01,66211.8,0.055,N
3748,2001-03-01,70714.2,0.068,N
3748,2002-03-01,72057.77,0.019,N
3748,2003-03-01,75588.6,0.049,N
3748,2004-03-01,78083.03,0.033,N
3748,2005-03-01,82221.43,0.053,N
3748,2006-03-01,84770.29,0.031,N
3748,2007-03-01,87482.94,0.032,N
19469,1999-01-01,82530,0,Y
19469,2000-03-01,87399.27,0.059,N
19469,2001-03-01,89496.85,0.024,N
19469,2002-03-01,92450.25,0.033,N
19469,2003-03-01,94669.05,0.024,N
19469,2004-03-01,98645.15,0.042,N
19469,2005-03-01,103577.41,0.05,N
19469,2006-03-01,108238.4,0.045,N
19469,2007-03-01,112459.69,0.039,N
19469,2008-03-01,115833.48,0.03,N
19469,2009-03-01,118729.32,0.025,N
19469,2010-03-01,120866.45,0.018,N
19469,2011-03-01,123042.05,0.018,N
19469,2012-03-01,127963.73,0.04,N
19469,2013-03-01,129499.29,0.012,N
37445,1999-01-01,54060,0,Y
37445,2000-03-01,54060,0,N
37445,2001-03-01,55789.92,0.032,N
20097,1999-01-01,57420,0,Y
20097,2000-03-01,60003.9,0.045,N
20097,2001-03-01,62224.04,0.037,N
20097,2002-03-01,63655.2,0.023,N
20097,2003-03-01,65373.89,0.027,N
20097,2004-03-01,68184.96,0.043,N
20097,2005-03-01,70503.25,0.034,N
20039,1999-01-01,84150,0,Y
20039,2000-03-01,89872.2,0.068,N
20039,2001-03-01,94096.19,0.047,N
20039,2002-03-01,97201.37,0.033,N
20039,2003-03-01,102353.04,0.053,N
20039,2004-03-01,105730.69,0.033,N
20039,2005-03-01,108373.96,0.025,N
20039,2006-03-01,115309.89,0.064,N
20039,2007-03-01,120960.08,0.049,N
20039,2008-03-01,127129.04,0.051,N
20039,2009-03-01,132341.33,0.041,N
20039,2010-03-01,134194.11,0.014,N
20039,2011-03-01,139293.49,0.038,N
20039,2012-03-01,142357.94,0.022,N
10169,1999-01-01,146550,0,Y
10169,2000-03-01,153730.95,0.049,N
10169,2001-03-01,162032.42,0.054,N
10169,2002-03-01,170134.04,0.05,N
10169,2003-03-01,180682.35,0.062,N
10169,2004-03-01,191161.93,0.058,N
10169,2005-03-01,200911.19,0.051,N
10169,2006-03-01,210354.01,0.047,N
10169,2007-03-01,217716.4,0.035,N
10169,2008-03-01,234698.28,0.078,N
10169,2009-03-01,240565.74,0.025,N
10169,2010-03-01,247301.58,0.028,N
10169,2011-03-01,254226.03,0.028,N
10169,2012-03-01,258293.64,0.016,N
10169,2013-03-01,265009.28,0.026,N
10169,2014-03-01,276139.67,0.042,N
10169,2015-03-01,284147.72,0.029,N
10169,2016-03-01,288409.93,0.015,N
10169,2017-03-01,292159.26,0.013,N
10169,2018-03-01,302092.68,0.034,N
24086,1999-01-01,151350,0,Y
24086,2000-03-01,158312.1,0.046,N
24086,2001-03-01,161636.65,0.021,N
42511,1999-01-01,59820,0,Y
42511,2000-03-01,62452.08,0.044,N
42511,2001-03-01,66573.92,0.066,N
42511,2002-03-01,68437.99,0.028,N
42511,2003-03-01,72133.64,0.054,N
42511,2004-03-01,72133.64,0,N
42511,2005-03-01,74153.38,0.028,N
41868,1999-01-01,150300,0,Y
41868,2000-03-01,159017.4,0.058,N
41868,2001-03-01,163628.9,0.029,N
41868,2002-03-01,166083.34,0.015,N
32784,1999-01-01,64860,0,Y
32784,2000-03-01,68167.86,0.051,N
32784,2001-03-01,72053.43,0.057,N
32784,2002-03-01,73566.55,0.021,N
32784,2003-03-01,74743.61,0.016,N
32784,2004-03-01,78107.08,0.045,N
32784,2005-03-01,80528.4,0.031,N
32784,2006-03-01,84071.65,0.044,N
32784,2007-03-01,87014.15,0.035,N
32784,2008-03-01,90146.66,0.036,N
32784,2009-03-01,91949.6,0.02,N
32784,2010-03-01,94524.19,0.028,N
32784,2011-03-01,98399.68,0.041,N
32784,2012-03-01,104303.66,0.06,N
32784,2013-03-01,107328.46,0.029,N
6774,1999-01-01,145050,0,Y
6774,2000-03-01,151867.35,0.047,N
6774,2001-03-01,159764.45,0.052,N
6774,2002-03-01,159764.45,0,N
6774,2003-03-01,163918.33,0.026,N
37746,1999-01-01,55380,0,Y
37746,2000-03-01,59533.5,0.075,N
37746,2001-03-01,61736.24,0.037,N
37746,2002-03-01,62662.28,0.015,N
37746,2003-03-01,63664.88,0.016,N
37746,2004-03-01,66466.13,0.044,N
37746,2005-03-01,71118.76,0.07,N
37746,2006-03-01,73607.92,0.035,N
37746,2007-03-01,76920.28,0.045,N
37746,2008-03-01,79997.09,0.04,N
37746,2009-03-01,83356.97,0.042,N
10635,1999-01-01,141600,0,Y
10635,2000-03-01,148963.2,0.052,N
10635,2001-03-01,154772.76,0.039,N
10635,2002-03-01,160189.81,0.035,N
10635,2003-03-01,164194.56,0.025,N
10635,2004-03-01,166985.86,0.017,N
10635,2005-03-01,170659.55,0.022,N
10635,2006-03-01,178509.89,0.046,N
10635,2007-03-01,186542.84,0.045,N
10635,2008-03-01,196429.61,0.053,N
10635,2009-03-01,201733.21,0.027,N
40528,1999-01-01,148200,0,Y
40528,2000-03-01,157092,0.06,N
40528,2001-03-01,161490.58,0.028,N
40528,2002-03-01,168757.65,0.045,N
40528,2003-03-01,176351.75,0.045,N
40528,2004-03-01,183405.82,0.04,N
40528,2005-03-01,190558.64,0.039,N
38488,1999-01-01,55620,0,Y
38488,2000-03-01,58234.14,0.047,N
38488,2001-03-01,59631.76,0.024,N
38488,2002-03-01,63150.03,0.059,N
38488,2003-03-01,64918.23,0.028,N
29300,1999-01-01,140400,0,Y
29300,2000-03-01,147700.8,0.052,N
29300,2001-03-01,151688.72,0.027,N
29300,2002-03-01,157907.96,0.041,N
29300,2003-03-01,160276.58,0.015,N
29300,2004-03-01,163642.39,0.021,N
29300,2005-03-01,171333.58,0.047,N
29300,2006-03-01,176644.92,0.031,N
29300,2007-03-01,184947.23,0.047,N
29300,2008-03-01,193084.91,0.044,N
29300,2009-03-01,198298.2,0.027,N
29300,2010-03-01,201669.27,0.017,N
29300,2011-03-01,208324.36,0.033,N
29300,2012-03-01,213532.47,0.025,N
31324,1999-01-01,153450,0,Y
31324,2000-03-01,162503.55,0.059,N
31324,2001-03-01,169003.69,0.04,N
28799,1999-01-01,150750,0,Y
28799,2000-03-01,157383,0.044,N
28799,2001-03-01,160688.04,0.021,N
28799,2002-03-01,167758.32,0.044,N
28799,2003-03-01,171616.76,0.023,N
28799,2004-03-01,174534.24,0.017,N
28799,2005-03-01,185180.83,0.061,N
28799,2006-03-01,198884.21,0.074,N
28799,2007-03-01,210419.5,0.058,N
28799,2008-03-01,218415.44,0.038,N
28799,2009-03-01,223438.99,0.023,N
28799,2010-03-01,229695.29,0.028,N
28799,2011-03-01,234289.19,0.02,N
28799,2012-03-01,238506.4,0.018,N
28799,2013-03-01,250431.72,0.05,N
28799,2014-03-01,259697.69,0.037,N
28799,2015-03-01,270864.69,0.043,N
27435,1999-01-01,158400,0,Y
27435,2000-03-01,166795.2,0.053,N
27435,2001-03-01,174300.98,0.045,N
27435,2002-03-01,179878.62,0.032,N
27435,2003-03-01,188153.03,0.046,N
27435,2004-03-01,190975.33,0.015,N
27435,2005-03-01,197659.46,0.035,N
27435,2006-03-01,206158.82,0.043,N
27435,2007-03-01,213580.54,0.036,N
27435,2008-03-01,228104.01,0.068,N
27435,2009-03-01,231069.37,0.013,N
27435,2010-03-01,238694.66,0.033,N
27435,2011-03-01,245139.41,0.027,N
27435,2012-03-01,250287.34,0.021,N
27435,2013-03-01,258797.11,0.034,N
27435,2014-03-01,264231.85,0.021,N
27435,2015-03-01,271366.11,0.027,N
27435,2016-03-01,274351.14,0.011,N
27435,2017-03-01,279015.1,0.017,N
7175,1999-01-01,86310,0,Y
7175,2000-03-01,90193.95,0.045,N
7175,2001-03-01,93531.13,0.037,N
7175,2002-03-01,95308.22,0.019,N
7175,2003-03-01,97405,0.022,N
7175,2004-03-01,103249.3,0.06,N
7175,2005-03-01,108928.01,0.055,N
7175,2006-03-01,115136.91,0.057,N
7175,2007-03-01,118936.42,0.033,N
7175,2008-03-01,126667.29,0.065,N
7175,2009-03-01,128820.64,0.017,N
7175,2010-03-01,131912.33,0.024,N
7175,2011-03-01,138244.12,0.048,N
36698,1999-01-01,96255,0,Y
36698,2000-03-01,101934.05,0.059,N
36698,2001-03-01,104788.2,0.028,N
36698,2002-03-01,111599.43,0.065,N
36698,2003-03-01,114166.22,0.023,N
36698,2004-03-01,117591.2,0.03,N
21329,1999-01-01,54420,0,Y
21329,2000-03-01,57141,0.05,N
25853,1999-01-01,148050,0,Y
25853,2000-03-01,154120.05,0.041,N
25853,2001-03-01,160130.73,0.039,N
31612,1999-01-01,60660,0,Y
31612,2000-03-01,64117.62,0.057,N
31612,2001-03-01,65912.91,0.028,N
31612,2002-03-01,67165.26,0.019,N
31612,2003-03-01,69314.55,0.032,N
12024,1999-01-01,152550,0,Y
12024,2000-03-01,160635.15,0.053,N
12024,2001-03-01,166899.92,0.039,N
44922,1999-01-01,60900,0,Y
44922,2000-03-01,64188.6,0.054,N
44922,2001-03-01,66756.14,0.04,N
44922,2002-03-01,69025.85,0.034,N
44922,2003-03-01,70130.27,0.016,N
44922,2004-03-01,72023.78,0.027,N
44922,2005-03-01,73752.35,0.024,N
44922,2006-03-01,77144.96,0.046,N
44922,2007-03-01,80847.92,0.048,N
44922,2008-03-01,85779.64,0.061,N
44922,2009-03-01,87495.24,0.02,N
44922,2010-03-01,88457.68,0.011,N
44630,1999-01-01,61500,0,Y
44630,2000-03-01,65067,0.058,N
44630,2001-03-01,67604.61,0.039,N
44630,2002-03-01,69429.94,0.027,N
44630,2003-03-01,70610.25,0.017,N
44630,2004-03-01,73575.88,0.042,N
44630,2005-03-01,76371.76,0.038,N
36404,1999-01-01,163950,0,Y
36404,2000-03-01,172639.35,0.053,N
36404,2001-03-01,179890.2,0.042,N
36404,2002-03-01,184747.24,0.027,N
36404,2003-03-01,190843.9,0.033,N
36404,2004-03-01,193897.4,0.016,N
36404,2005-03-01,201265.5,0.038,N
36404,2006-03-01,209919.92,0.043,N
36404,2007-03-01,219156.39,0.044,N
36404,2008-03-01,230771.68,0.053,N
36404,2009-03-01,233079.4,0.01,N
36404,2010-03-01,236342.51,0.014,N
36404,2011-03-01,250050.38,0.058,N
36404,2012-03-01,255551.48,0.022,N
36404,2013-03-01,259129.21,0.014,N
36404,2014-03-01,265089.18,0.023,N
35444,1999-01-01,141000,0,Y
35444,2000-03-01,150306,0.066,N
35444,2001-03-01,154815.18,0.03,N
35444,2002-03-01,157447.04,0.017,N
35444,2003-03-01,162642.79,0.033,N
35444,2004-03-01,167034.15,0.027,N
35444,2005-03-01,172546.27,0.033,N
35444,2006-03-01,178067.75,0.032,N
35444,2007-03-01,185012.4,0.039,N
35444,2008-03-01,193152.94,0.044,N
35444,2009-03-01,202617.44,0.049,N
35444,2010-03-01,209911.66,0.036,N
35444,2011-03-01,216209.01,0.03,N
3870,1999-01-01,58740,0,Y
3870,2000-03-01,62910.54,0.071,N
3870,2001-03-01,65804.42,0.046,N
2136,1999-01-01,135150,0,Y
2136,2000-03-01,146772.9,0.086,N
39332,1999-01-01,145350,0,Y
39332,2000-03-01,154797.75,0.065,N
25876,1999-01-01,57660,0,Y
25876,2000-03-01,60370.02,0.047,N
25876,2001-03-01,62482.97,0.035,N
25876,2002-03-01,64669.87,0.035,N
25876,2003-03-01,65639.92,0.015,N
25876,2004-03-01,67084,0.022,N
25876,2005-03-01,68492.77,0.021,N
37204,1999-01-01,159600,0,Y
37204,2000-03-01,166462.8,0.043,N
37204,2001-03-01,170957.3,0.027,N
37204,2002-03-01,180530.9,0.056,N
37204,2003-03-01,183238.87,0.015,N
37204,2004-03-01,185987.45,0.015,N
37204,2005-03-01,195658.8,0.052,N
37204,2006-03-01,208180.96,0.064,N
37204,2007-03-01,216300.02,0.039,N
37204,2008-03-01,226898.72,0.049,N
37204,2009-03-01,230302.2,0.015,N
37204,2010-03-01,233987.04,0.016,N
37204,2011-03-01,244516.45,0.045,N
37204,2012-03-01,254786.14,0.042,N
37204,2013-03-01,260136.65,0.021,N
37204,2014-03-01,265339.39,0.02,N
37204,2015-03-01,274626.26,0.035,N
37204,2016-03-01,277647.15,0.011,N
37204,2017-03-01,284865.98,0.026,N
37204,2018-03-01,289138.97,0.015,N
5206,1999-01-01,157050,0,Y
5206,2000-03-01,166001.85,0.057,N
5206,2001-03-01,170981.91,0.03,N
5206,2002-03-01,175940.38,0.029,N
5206,2003-03-01,179107.31,0.018,N
16886,1999-01-01,149100,0,Y
16886,2000-03-01,159686.1,0.071,N
16886,2001-03-01,169267.27,0.06,N
16886,2002-03-01,174853.09,0.033,N
16886,2003-03-01,182546.62,0.044,N
16886,2004-03-01,187292.83,0.026,N
16886,2005-03-01,193660.79,0.034,N
16886,2006-03-01,202569.19,0.046,N
16886,2007-03-01,212089.94,0.047,N
16886,2008-03-01,222270.26,0.048,N
16886,2009-03-01,227827.01,0.025,N
16886,2010-03-01,238079.23,0.045,N
16886,2011-03-01,242840.81,0.02,N
16886,2012-03-01,249640.35,0.028,N
16886,2013-03-01,255881.36,0.025,N
16886,2014-03-01,259207.82,0.013,N
16886,2015-03-01,267243.26,0.031,N
38545,1999-01-01,56100,0,Y
38545,2000-03-01,58792.8,0.048,N
38545,2001-03-01,60674.17,0.032,N
38545,2002-03-01,63343.83,0.044,N
38545,2003-03-01,66320.99,0.047,N
21098,1999-01-01,80480,0,Y
21098,2000-03-01,86194.08,0.071,N
21098,2001-03-01,88866.1,0.031,N
21098,2002-03-01,91620.95,0.031,N
21098,2003-03-01,93911.47,0.025,N
21098,2004-03-01,96353.17,0.026,N
21098,2005-03-01,98858.35,0.026,N
21098,2006-03-01,104493.28,0.057,N
21098,2007-03-01,108464.02,0.038,N
21098,2008-03-01,114212.61,0.053,N
21098,2009-03-01,117981.63,0.033,N
21098,2010-03-01,121049.15,0.026,N
21098,2011-03-01,123954.33,0.024,N
21098,2012-03-01,126061.55,0.017,N
21098,2013-03-01,129717.34,0.029,N
21098,2014-03-01,133479.14,0.029,N
16304,1999-01-01,89640,0,Y
16304,2000-03-01,94659.84,0.056,N
16304,2001-03-01,98067.59,0.036,N
16304,2002-03-01,100519.28,0.025,N
16304,2003-03-01,103735.9,0.032,N
16304,2004-03-01,108611.49,0.047,N
10781,1999-01-01,73360,0,Y
10781,2000-03-01,77981.68,0.063,N
10781,2001-03-01,80711.04,0.035,N
10781,2002-03-01,82809.53,0.026,N
10781,2003-03-01,88109.34,0.064,N
10781,2004-03-01,92250.47,0.047,N
10781,2005-03-01,95571.49,0.036,N
10781,2006-03-01,101210.21,0.059,N
7219,1999-01-01,84080,0,Y
7219,2000-03-01,88199.92,0.049,N
7219,2001-03-01,91022.32,0.032,N
7219,2002-03-01,94026.05,0.033,N
9375,1999-01-01,87440,0,Y
9375,2000-03-01,91899.44,0.051,N
9375,2001-03-01,96770.11,0.053,N
9375,2002-03-01,101995.7,0.054,N
9375,2003-03-01,106789.49,0.047,N
9375,2004-03-01,109672.81,0.027,N
33379,1999-01-01,88000,0,Y
33379,2000-03-01,94160,0.07,N
33379,2001-03-01,97455.6,0.035,N
33379,2002-03-01,99599.62,0.022,N
33379,2003-03-01,101990.01,0.024,N
33379,2004-03-01,104947.72,0.029,N
11637,1999-01-01,73600,0,Y
11637,2000-03-01,78531.2,0.067,N
11637,2001-03-01,81279.79,0.035,N
9557,1999-01-01,72800,0,Y
9557,2000-03-01,75784.8,0.041,N
9557,2001-03-01,77603.64,0.024,N
9557,2002-03-01,80242.16,0.034,N
9557,2003-03-01,85217.17,0.062,N
9557,2004-03-01,87347.6,0.025,N
9557,2005-03-01,90492.12,0.036,N
9557,2006-03-01,93387.86,0.032,N
9557,2007-03-01,96843.21,0.037,N
9557,2008-03-01,101007.47,0.043,N
9557,2009-03-01,105956.84,0.049,N
9557,2010-03-01,107546.19,0.015,N
19064,1999-01-01,75520,0,Y
19064,2000-03-01,79900.16,0.058,N
19064,2001-03-01,81657.96,0.022,N
19064,2002-03-01,83699.41,0.025,N
19064,2003-03-01,85791.9,0.025,N
15253,1999-01-01,74240,0,Y
15253,2000-03-01,78620.16,0.059,N
15253,2001-03-01,80742.9,0.027,N
15253,2002-03-01,83488.16,0.034,N
15253,2003-03-01,85157.93,0.02,N
15253,2004-03-01,86861.08,0.02,N
15253,2005-03-01,90856.69,0.046,N
15253,2006-03-01,93764.11,0.032,N
15253,2007-03-01,96952.09,0.034,N
15253,2008-03-01,101121.03,0.043,N
15253,2009-03-01,105368.11,0.042,N
34054,1999-01-01,79200,0,Y
34054,2000-03-01,84110.4,0.062,N
8535,1999-01-01,85760,0,Y
8535,2000-03-01,90391.04,0.054,N
8535,2001-03-01,93554.73,0.035,N
8535,2002-03-01,97484.02,0.042,N
8535,2003-03-01,100311.06,0.029,N
8535,2004-03-01,102116.66,0.018,N
8535,2005-03-01,105792.86,0.036,N
8535,2006-03-01,110553.54,0.045,N
8535,2007-03-01,117628.97,0.064,N
8535,2008-03-01,123392.79,0.049,N
8535,2009-03-01,124750.11,0.011,N
8535,2010-03-01,130862.86,0.049,N
8535,2011-03-01,134003.57,0.024,N
8535,2012-03-01,140033.73,0.045,N
8535,2013-03-01,143814.64,0.027,N
8535,2014-03-01,149854.86,0.042,N
8535,2015-03-01,154650.21,0.032,N
8535,2016-03-01,159135.07,0.029,N
14256,1999-01-01,86940,0,Y
14256,2000-03-01,91721.7,0.055,N
14256,2001-03-01,93923.02,0.024,N
14256,2002-03-01,96271.1,0.025,N
14256,2003-03-01,99255.5,0.031,N
14256,2004-03-01,104516.04,0.053,N
14256,2005-03-01,111309.58,0.065,N
44086,1999-01-01,90540,0,Y
44086,2000-03-01,95972.4,0.06,N
44086,2001-03-01,100579.08,0.048,N
44086,2002-03-01,102791.81,0.022,N
3730,1999-01-01,80160,0,Y
3730,2000-03-01,84648.96,0.056,N
3730,2001-03-01,88881.41,0.05,N
3730,2002-03-01,90481.27,0.018,N
3730,2003-03-01,91838.49,0.015,N
3730,2004-03-01,94869.16,0.033,N
3730,2005-03-01,98094.71,0.034,N
3730,2006-03-01,102705.17,0.047,N
43871,1999-01-01,77440,0,Y
43871,2000-03-01,83248,0.075,N
43871,2001-03-01,88076.38,0.058,N
43871,2002-03-01,90718.68,0.03,N
43871,2003-03-01,94438.14,0.041,N
43871,2004-03-01,96704.66,0.024,N
43871,2005-03-01,99509.09,0.029,N
38251,1999-01-01,80320,0,Y
38251,2000-03-01,86263.68,0.074,N
38251,2001-03-01,89369.17,0.036,N
38251,2002-03-01,94373.85,0.056,N
961,1999-01-01,76800,0,Y
961,2000-03-01,80716.8,0.051,N
961,2001-03-01,84510.49,0.047,N
961,2002-03-01,89243.08,0.056,N
961,2003-03-01,95043.88,0.065,N
961,2004-03-01,100176.25,0.054,N
961,2005-03-01,103181.53,0.03,N
961,2006-03-01,107102.43,0.038,N
961,2007-03-01,111707.84,0.043,N
961,2008-03-01,117293.23,0.05,N
31062,1999-01-01,85920,0,Y
31062,2000-03-01,89528.64,0.042,N
31062,2001-03-01,92841.2,0.037,N
25632,1999-01-01,76080,0,Y
25632,2000-03-01,80949.12,0.064,N
25632,2001-03-01,83863.29,0.036,N
34825,1999-01-01,87234,0,Y
34825,2000-03-01,91246.76,0.046,N
34825,2001-03-01,93162.95,0.021,N
34825,2002-03-01,96609.98,0.037,N
34825,2003-03-01,99798.1,0.033,N
34825,2004-03-01,104788.01,0.05,N
34825,2005-03-01,111389.65,0.063,N
34825,2006-03-01,116847.75,0.049,N
34825,2007-03-01,120703.72,0.033,N
34825,2008-03-01,124686.95,0.033,N
14483,1999-01-01,85680,0,Y
14483,2000-03-01,89706.96,0.047,N
14483,2001-03-01,91859.93,0.024,N
14483,2002-03-01,93513.41,0.018,N
14483,2003-03-01,96786.37,0.035,N
14483,2004-03-01,100851.4,0.042,N
14483,2005-03-01,107608.45,0.067,N
14483,2006-03-01,112558.44,0.046,N
14483,2007-03-01,119874.73,0.065,N
14483,2008-03-01,124549.85,0.039,N
14483,2009-03-01,131150.99,0.053,N
14483,2010-03-01,135741.27,0.035,N
14483,2011-03-01,141849.63,0.045,N
14483,2012-03-01,143551.83,0.012,N
14483,2013-03-01,147140.62,0.025,N
14483,2014-03-01,154203.37,0.048,N
14483,2015-03-01,160988.32,0.044,N
14483,2016-03-01,170003.67,0.056,N
14483,2017-03-01,173743.75,0.022,N
14483,2018-03-01,177913.6,0.024,N
738,1999-01-01,73840,0,Y
738,2000-03-01,78934.96,0.069,N
738,2001-03-01,84460.41,0.07,N
738,2002-03-01,86487.46,0.024,N
738,2003-03-01,86487.46,0,N
738,2004-03-01,88476.67,0.023,N
738,2005-03-01,90600.11,0.024,N
738,2006-03-01,94858.31,0.047,N
738,2007-03-01,97893.78,0.032,N
738,2008-03-01,102592.68,0.048,N
738,2009-03-01,105260.09,0.026,N
738,2010-03-01,109681.01,0.042,N
2178,1999-01-01,74320,0,Y
2178,2000-03-01,79373.76,0.068,N
2178,2001-03-01,82707.46,0.042,N
2178,2002-03-01,84113.48,0.017,N
2178,2003-03-01,86300.44,0.026,N
33992,1999-01-01,85950,0,Y
33992,2000-03-01,85950,0,N
33992,2001-03-01,88012.8,0.024,N
33992,2002-03-01,90565.17,0.029,N
33992,2003-03-01,92104.78,0.017,N
33992,2004-03-01,94683.71,0.028,N
8282,1999-01-01,73760,0,Y
8282,2000-03-01,77964.32,0.057,N
8282,2001-03-01,82018.46,0.052,N
8282,2002-03-01,84068.93,0.025,N
8282,2003-03-01,85582.17,0.018,N
35310,1999-01-01,80080,0,Y
35310,2000-03-01,84884.8,0.06,N
35310,2001-03-01,87431.34,0.03,N
35310,2002-03-01,90141.72,0.031,N
35310,2003-03-01,94468.52,0.048,N
35310,2004-03-01,97491.51,0.032,N
35310,2005-03-01,101001.2,0.036,N
35310,2006-03-01,105849.26,0.048,N
35310,2007-03-01,109659.84,0.036,N
35310,2008-03-01,114375.21,0.043,N
35310,2009-03-01,117692.09,0.029,N
35310,2010-03-01,119928.24,0.019,N
35310,2011-03-01,121967.02,0.017,N
35310,2012-03-01,125626.03,0.03,N
35310,2013-03-01,128389.8,0.022,N
35310,2014-03-01,130444.04,0.016,N
35310,2015-03-01,134096.47,0.028,N
39882,1999-01-01,73840,0,Y
39882,2000-03-01,77236.64,0.046,N
39882,2001-03-01,79167.56,0.025,N
39882,2002-03-01,82809.26,0.046,N
39882,2003-03-01,85210.73,0.029,N
39882,2004-03-01,88533.95,0.039,N
39882,2005-03-01,90835.83,0.026,N
39882,2006-03-01,94469.27,0.04,N
